issue_id,issue_link,post,q1,a1,q2,a2,q3,a3,q4,a4,q5,a5,q6,a6,q7,a7,q8,a8,q9,a9,q10,a10
rust-lang_rust_issues_37899,https://github.com/rust-lang/rust/issues/37899,Trying to cross compile [serde's example](https://github.com/serde-rs/serde/tree/master/examples/serde-syntex-example) from macOS to Linux ## Meta `rustc --version --verbose`:,Could this be the same issue as https://github.com/rust-lang/rust/issues/37893?,,How would you get panic backtraces on stable?,V,What operating system are you using?,V,Could you provide a gdb stack trace as well?,,"Do you propose to remove that linker option? May seem obvious, but you didn't state that.",,what's the stderr output?,,Do you have an example that I could reproduce with? I was unfortunately unable to reproduce this locally.,,Where do you have the nightly installed? There have historically been some bad interactions involving symlinked .so's.,V,Can you give me more specifics?,V,Do you have a specific use case in mind?,V
ytdl-org_youtube-dl_issues_6807,https://github.com/ytdl-org/youtube-dl/issues/6807,"getter the errno 13 message. what am i doing wrong and how do i fix this? C:\Windows\System32>C:\Users\Chris\Downloads\youtube-dl.exe https://www.youtube. com/watch?v=kmvcJuBOaQE -v [debug] System config: [] [debug] User config: [] [debug] Command-line args: [u'https://www.youtube.com/watch?v=kmvcJuBOaQE', u'-v '] [debug] Encodings: locale cp1252, fs mbcs, out cp437, pref cp1252 [debug] youtube-dl version 2015.09.03 [debug] Python version 2.7.8 - Windows-7-6.1.7601-SP1 [debug] exe versions: none [debug] Proxy map: {} [youtube] kmvcJuBOaQE: Downloading webpage [youtube] kmvcJuBOaQE: Downloading video info webpage [youtube] kmvcJuBOaQE: Extracting video information [youtube] kmvcJuBOaQE: Downloading DASH manifest [youtube] kmvcJuBOaQE: Downloading DASH manifest [debug] Invoking downloader on u'https://r2---sn-q4f7sne7.googlevideo.com/videop layback?mm=31&ipbits=0&mn=sn-q4f7sne7&ip=162.216.46.189&itag=22&dur=2000.817&ini tcwndbps=1210000&id=o-AE1Yp2C7cfotFJDSLUrKXyYoteHggFD7Mz_63pduE8kX&pl=24&mt=1441 763886&source=youtube&mv=m&mime=video%2Fmp4&ms=au&signature=DE3100C72299A5AF1A02 5A45647F6BB40F612D9A.68072547735A3E42A7A35DBCABA11AFE8C14BB1D&fexp=9407002%2C940 7168%2C9408710%2C9409069%2C9415365%2C9415485%2C9416023%2C9416126%2C9416515%2C941 6574%2C9416729%2C9417157%2C9417707%2C9418028%2C9418153%2C9418235%2C9418391%2C941 8448%2C9418497%2C9418997%2C9419050%2C9420142%2C9420224%2C9420348&ratebypass=yes& requiressl=yes&sver=3&nh=IgpwcjAyLmRmdzA2KgkxMjcuMC4wLjE&sparams=dur%2Cid%2Cinit cwndbps%2Cip%2Cipbits%2Citag%2Clmt%2Cmime%2Cmm%2Cmn%2Cms%2Cmv%2Cnh%2Cpl%2Crateby pass%2Crequiressl%2Csource%2Cupn%2Cexpire&key=yt5&lmt=1438250743529672&upn=6_D7a idS-oc&expire=1441785549' ERROR: unable to open for writing: [Errno 13] Permission denied: u""Ross's Game D ungeon - Battleforge-kmvcJuBOaQE.mp4.part"" Traceback (most recent call last): File ""youtube_dl\downloader\http.pyo"", line 174, in real_download File ""youtube_dl\utils.pyo"", line 256, in sanitize_open IOError: [Errno 13] Permission denied: u""Ross's Game Dungeon - Battleforge-kmvcJ uBOaQE.mp4.part"" C:\Windows\System32>",Which URL is causing this error?,V,Do you experience it now?,,Do you have a new testcase for this problem? Should be solved anyways though.,V,What would you expect to happen in this case? Throwing an error that requested format is not available?,V,"Can you watch it in browser? Youtube tells me it's starting soon, so there is no video.",V,Can you watch https://www.youtube.com/watch?v=Y0eErsVNK-I in browsers if all network interfaces other than the one with IP 192.168.1.3 are disabled?,V,Can you tell us in which country you are? Is the webpage itself showing up fine in a browser?,V,"Can you upload them [https://gist.github.com/](somewhere)? If you're worried about privacy, feel free to [send them to me via private email](mailto:phihag@phihag.de?subject=youtube-dl:issue+2542:--write-pages output).",,Can you watch it in browser?,V,What else do you expect?,V
pouchdb_pouchdb_issues_2510,https://github.com/pouchdb/pouchdb/issues/2510,"I quickly browsed the source and couldn't find a way to support [update handlers](http://wiki.apache.org/couchdb/Document_Update_Handlers) for [partial updates](http://wiki.apache.org/couchdb/Partial_Updates). My goal is to build a collaborative app that allows simultaneous editing of different attributes in the same document, e.g. one user modifies the values of a task and another user simultaneously changes the ordering of the tasks. Is there another way to accomplish this with pouchdb? If not, can I help to add update handler support to pouchdb?",can you post a stack trace of the error ?,,Do you have a live repro to demonstrate by any chance?,,"What's the correct way of just installing Git on Arch then? I've only used Arch once very briefly on a Pi, so I'm not very familiar with pacman.",,Do you think something like [Filter Pouch](https://github.com/nolanlawson/filter-pouch) could work for you instead? Or at least point you in the right direction?,V,Will we have full Hindi translations available?,,Can you run that code on Chrome for iOS and see what we need to modify to make it correctly detect WKWebView?,,can you provide a case for usage?,V,Does it work if you break it up into two separate requests?,,Can you try a clean browser?,,How the data files change in your setup?,
StevenBlack_hosts_issues_1124,https://github.com/StevenBlack/hosts/issues/1124,"Hi Team, it seems like Malware Domain List is down, is there some kind of technical maintenance?",Maybe the [ATS category at hp-hosts.net](https://hosts-file.net/?s=Browse)? This is also called Malwarebytes. We don't use hosts-file.net because their curation activity is relatively low.,,What are your thoughts on this?,,Can you explain how it helps with the squid proxy software stuff?,,Can you post a link that you have problems with the mentioned domain being blocked?,V,How would this work?,,Where did you find it?,,"Maybe someone wants to create and maintain a data source based, in whole or in part, on this file?",V,What's child here? Not sure OP's issue title is accurate.,,down and.. out-dated? Are they still updating the list? Last timestamp ~(afair) was Feb 2018~ was Feb 2019.,,Do you sense that I understood your question? If not please clarify.,
servo_servo_issues_24376,https://github.com/servo/servo/issues/24376,"I don't know what the reason for this is. Here is a small example: The link is not visible in e.g. firefox, but visible anywhere else. Maybe it's not a servo bug, but something firefox related? Definitely one of the stranger bugs I have encountered.",Does this not run in .Travis.yml?,,Does it reproduce in a clean profile? This is the kind of thing that an add-on may do. In any case this is probably better reported in https://bugzilla.mozilla.org/,,What version of Cargo were you using for this? It looks like this may be similar to #2309 where the path name is just too long in the servo-skia crate,V,Did you update the servo submodules as well?,V,"What does ""servo renders correctly without primusrun"" mean, exactly?",V,Why cmake? I'm not aware of any usage of it.,,Do you know which website you were using?,,Could you post more of the output? I feel like there might be something useful further up (although I could totally be wrong).,V,Can you update and update submodules and try again?,V,Did you upgrade fontconfig?,
notepadqq_notepadqq_issues_817,https://github.com/notepadqq/notepadqq/issues/817,Seems like the AppImage was removed and is no longer available? https://github.com/notepadqq/notepadqq/commit/3eed7e8892d437028f2d362e41c1c83a403d3853 Why? Please provide an AppImage for download.,Which operating system are you on? (and which version of Tiled are you using?),V,Would you (or someone else) be willing to maintain an official AppImage in a separate repository within the official notepadqq organization?,V,could you please make me a small test scene with this problem? I can't seem to reproduce it,,what os? which architecture?,,Did you cleaned the cache and try again? Sometimes this things are provoked just for a cached configurations.,V,Can you please check version 1.2.1?,,What does the file look like in notepad?,V,"What would be a better way to do this sort of thing, you think? Should it not have this +5 in the default? It does print better that way.",,do you have terminal configured to be semi-transparent (the default)? if so there's nothing i can do about it....,V,What support do you need? I am not able to test on native Linux.,V
SublimeText_LaTeXTools_issues_1434,https://github.com/SublimeText/LaTeXTools/issues/1434,Can't get the \pumpkin or \skull to appear.,What's your use case?,,Which git hash are you on?,,How are you trying to use those commands and where do you expect them to appear that they are not appearing?,,Can you post your full config here?,V,Does this happen every time you render?,,Did you compile it yourself? What version of Qt was qTox built with? We need a label for issues about tray icon...,,"Do you have the task tray icon turned on for keepass? if they are not turned on, keepass dialogs for keepasshttp will not appear",,What's in the PDF?,,"How many charges per craft? Nutrition shouldn't drop below the base one - 24 per pumpkin unit. Also, 1 difficulty is too low here, 2 would be just fine.",,do you have more info on this?,V
jdonaldson_vaxe_issues_66,https://github.com/jdonaldson/vaxe/issues/66,"I have more than 0.5-1 sec for some classes/functions lag after write dot symbol. Thank you,",Do you need add-another support on those widgets ?,,How do you start that piece of python code?,,"What do you mean by enumerating classes/namespaces/functions? Are you trying to add classes, namespaces and functions to ChaiScript? Trying to add an enumeration?",,What specific routines in which java and C libraries are you expecting the pk-derivation function to be compatible with here?,,Which step is the slowest? 2. The size in MB of you demo install?,,"What is the size of your project you are working with? Are you using NeoComplCache, or YouCompleteMe?",V,What is your use case for this kind of behavior?,V,Can you make short movie about how it looks exactly?,,What language do you code in? I assume it's case insensitive?,,Can you please let us know what version you are using and what method of uploading you are using?,
traccar_traccar_issues_27,https://github.com/traccar/traccar/issues/27,"hi Anton, haw can i change the database.user i tried to modify the default.xml or the databse user from the interface of H2 but i didnt succeed can i modify the database.user ? can you help me please and thanks an advance",do you created this table (table2positions)?,V,What are you expecting accuracy for? For GPS data it's always 0.,,What do you see in the log file?,,What do you mean by hex file? Do you want message examples?,V,What protocol are you using?,,Can you supply any more info? What does your configuration/code look like? What makes you think setting the mode isn't working?,V,What's the error message? What about building?,V,What server are you using?,,Why do you need it?,V,"Why do you need it? I think it's possible, but I don't know how. You can read H2 documentation if you really need that - http://www.h2database.com/html/main.html.",V
jookies_jasmin_issues_473,https://github.com/jookies/jasmin/issues/473,I have created an http connector to use it with MO router but after a while this connector have been removed and I do not know why??,What's the error ?,,Can you provide a tcp trace ?,V,What Jasmin version are you using ? and can you tell some details so i can try to reproduce the issue ?,V,Do you persisted the configuration?,V,Can you please provide logs from Elasticsearch itself when this happens? Thanks.,,What are you willing to do ?,,"What the hell is that ? :) Please describe the env, with an extra screenshot as well",V,what are you getting ? version ? ...,V,What's your OS and version ?,V,Why not to use MySQL's built-in replication?,
ionic-team_ionic_issues_4806,https://github.com/ionic-team/ionic/issues/4806,"**Type**: <span ionic-type>bug</span> **Platform**: <span ionic-platform>all</span> <span ionic-description>Native Scrolling is not working when i'm trying to do a ion-scroll into a ion-pane like this: i want to do something like this, but with native scrolling http://play.ionic.io/app/cf19ffe3f4b2</span> <span is-issue-template></span>",Would you be able to provide a plunker that demonstrates this issue? Thanks for using Ionic!,V,Where did you get that link from?,,What exactly is the issue? I tried that demo and it worked fine for me.,V,Does this same issue also occur when running Ionic Labs? or just on device?,V,Could you explain your workaround a bit more? Thank you.,V,Do you have a sample? Also what version of Ionic are you using? This might have been addressed recently,V,Would you mind sharing a code sample that i can use to reproduce this issue? Thanks!,V,"Would you mind giving a little more info about exactly what does not work? Also, would you mind posting a repo that i can use to reproduce this issue?",V,Would you mind using our new ion-datetime component instead? This should give you a better experience. Here are the docs for that component: http://ionicframework.com/docs/v2/api/components/datetime/DateTime/,,Would you mind explaining the issue a little bit more?,V
elastic_elasticsearch_issues_26022,https://github.com/elastic/elasticsearch/issues/26022,"I am working on tuning performance of some of my queries. As a test, I am running the same query over and over again and understand the query_cache stats. I see that even for the same query, miss_count increases. My index data is really small and am happy to keep all of it in memory. Is there something that can help get rid of cache misses in such cases?",Could you confirm that this recreation is correct?,V,What is the use-case you are trying to support?,V,What version is it and what do the queries that should be cached but are not look like? Is the index read-only?,V,Did you check the emitted SQL?,,"Could you please check the directory names whether they are only numbers, and what the minimum and maximum number are?",,Could you provide some syntax examples how this would improve Querydsl usage? Also maybe simplify the issue title.,,Can you export your dashboard schema and attach it?,,Could you provide the REST command you used? It would make it easier for meto test and understand the issue.,V,why don't you wanna wrap it - isn't that good enough?,,"Does boost has some standard benchmark that i can run and see the performance? No. Some individual libraries do, though. In Christ, Steven Watanabe",
travist_jsencrypt_issues_2,https://github.com/travist/jsencrypt/issues/2,"Currently it's only possible to encrypt using the Public key and decrypt using the private key. It's not possible to encrypt using the private key and decrypt using the public key for signature verification. This feature is absolutely a MUST for me, and I really want to stick with this library instead of using one of the other ""heavy"" libraries out there.",What is the format of the encrypted file? Is it s/mime cms or something else?,V,What error are you getting? Please check console output and ~/Library/Logs/SparkleUpdateLog.log for any interesting output.,,Can you show me your public key? I'll check it and provide a solution :),,Do you have an example library out there that does this? And maybe some example code on how you would like to use this feature?,V,Why would you want to protect the public key if you can only use it to view transactions on blockchain.info and receive funds with it?,,How do i import their public key ?,V,Can you please describe your use a bit more?,,Can you tell us the Key ID?,,"What values did you try to set, and in what section of the configuration file?",,"can you be more precise? or, ideally, provide a file for us to test :)",V
boostorg_boost_issues_297,https://github.com/boostorg/boost/issues/297,I am trying to benchmark boost on Windows with different compilers. Does boost has some standard benchmark that i can run and see the performance?,Could that be an issue here?,,How did you solve it?,,Would you mind preparing a PR?,,Do the tests run OK?,V,"Does boost has some standard benchmark that i can run and see the performance? No. Some individual libraries do, though. In Christ, Steven Watanabe",V,Can I close the issue?,,"Could you clarify what is the copy of boost-ci that you refer to, and where is documentation for directly using boost-ci scripts?",,Does this project relate to http://clstringmatch.sourceforge.net/ which is already in Quicklisp? Is it the same thing?,,Could you elaborate in howfar this is a bad result?,,Why can't you use waitable_timer instead? steady_timer or system_timer . They are std::chrono-compatible,
mganss_HtmlSanitizer_issues_181,https://github.com/mganss/HtmlSanitizer/issues/181,"Hi , why is it that the following will become : `<a href=""#"" onclick=""javascript:__doPostBack('laaa','', 'aaa');return false;"" rel=""noopener noreferrer"" style=""color:red"" target=""_blank""> here</a>` will become : `<a rel=""noopener noreferrer"" style=""color:red"" target=""_blank""> here</a>`? The whole href is taken out.",What's the OS and its version are you using?,,What do you plan to implement exactly?,V,Can you contact me privately with a pastebin or a message by mail with further details ?,,do you want to escape the CSS attribute? you can use {{ categoryId|e }} or {{ categoryId|escape }},V,Does all of that makes sense?,,Can you confirm that the JSFiddle does reproduce your problem?,V,Which version are you using? Can you post a code example?,V,"where are you adding the absolute? The default position of the element < div style=""background-image:url(pages/11.jpg);""> is absolute.",,Do you consider this a bug?,V,Which part are you interested in?,V
Mouse-Imaging-Centre_pydpiper_issues_384,https://github.com/Mouse-Imaging-Centre/pydpiper/issues/384,"Running into some issues here on our cluster where the multiple simultaneous read/write of a MAGeT.py mincresample stage is completely obliterating our disk IO for storage systems (which also supplies the IO for all the workstations...) I was thinking there might be some places where IO could be better served by local temporary storage (preferably configurable, defaulting to /tmp)",Would such a solution work for you?,,Could this approach work for you?,,Do you have an example that I could reproduce with? I was unfortunately unable to reproduce this locally.,,Which driver are you using?,,Does tester_processed contain the expected files? Does tester_pipeline_stages.txt refer to these directories?,,Did you set up sticky sessions ? http://socket.io/docs/using-multiple-nodes/,,"Can you please elaborate what you mean by ""common list"" and how you try to fetch and submit?",V,Should this bug be opened in https://github.com/aspnet/kvm?,,"What the hell is ""version v0.5"" and ""version v0.3""? Also, what did you build it with?",,What are you looking for? Copying files that will be read multiple times from the same executor to that system?,V
emmetio_emmet_issues_461,https://github.com/emmetio/emmet/issues/461,Could you please kindly tell me how to use emmet after it has been installed by npm install emmet Thanks!,Do you have to deal with any specific tasks with Emmet?,V,What version of vim do you use? And please try to check without another extension.,,What behavior do you want?,V,Where do you use Emmet? ![emmet](https://cloud.githubusercontent.com/assets/6537798/13378147/9447f238-de0b-11e5-93ca-e670cefad118.gif),V,what is filetype of the file?,,What version of vim do you use?,,What you expect behavior? Could you please show me BEFORE and AFTER.,V,Do you use this lib directly or use Emmet as editor plugin?,V,What you mean the issue?,,What behavior do you want?,V
jsplumb_jsplumb_issues_782,https://github.com/jsplumb/jsplumb/issues/782,"How can I achieve ""loop"" connection as below. ![](https://wx2.sinaimg.cn/mw690/8926cc65gy1fvfrgokcc0j20ph0amwel.jpg)",can you provide any more information? can you show the outline of the SVG element?,V,"what does ""article 400"" mean exactly?",,What versions are you using? Can you provide a jsFiddle?,V,do you think you could perhaps provide more information?,,can you post a link to a jsfiddle in which you are trying to make this happen?,V,did you try using a Top anchor on the target and a Bottom anchor on the source?,V,What browser is this? On which OS?,V,would it be possible for you to raise questions like this in the google group? i prefer to keep github just for issues or enhancement requests. thanks.,,can you reproduce in a jsfiddle?,V,Do you have an example of the call?,V
pallets_jinja_issues_572,https://github.com/pallets/jinja/issues/572,"Python --version == Python 3.5.0, ubuntu 15 (python from repo)",What additional documentation are you looking for?,V,What's your OS and glances version?,,What's the context of that error though? It's just a bug in Poetry? Or a bug in jinja2-cli?,V,Can you paste an example stacktrace? It's not really clear what your setup is like despite pasting library versions.,V,"What about ""Per default included templates are passed the current context, imported templates **are** not.""? (disclaimer: I'm not a native english speaker either)",,How can you be sure that this is Jinja's problem?,V,Could you make a zip file with the site showing the problem? Also: version of nikola?,,Can you please be a bit more specific what the problem is?,V,"Do you know where this file is coming from? It appears to come from http://packages.ubuntu.com/precise/libpq-dev, which is *outside of* the PostgreSQL official packages we use from https://www.postgresql.org/download/linux/ubuntu/.",,How did you install Python? Using your distro's package manager?,V
NixOS_nixpkgs_issues_32659,https://github.com/NixOS/nixpkgs/issues/32659,"## Issue description The downloading speed of nix in my country is too slow, about 5~50KB/s. Is there a way to speed it up? eg. build a mirror, use multi-connection download tools, etc.",What is the issue?,,Do you have hardening enabled?,V,What should be done with the issue? And with the Wiki page?,,Do we have a generally accepted way for such announcements now?,,"Doesn't cargo pick them up automatically? It does for me, at least.",,"What is the policy? Close if nobody volunteers, but add a label for easy search?",,What NAT rules does it produce? etc..,,What are you looking for specifically?,V,Do you want to try a PR?,,What country? Here is some info on how to set up a mirror: https://nixos.org/nix-dev/2016-October/022029.html,V
sympy_sympy_issues_8894,https://github.com/sympy/sympy/issues/8894,"The same is true for any power of 10 less than -32, as reported by sympy gamma.",can you please tell how to exactly reproduce the error?,V,Could you elaborate more on the expected behavior?,V,Which version of SymPy are you using?,V,What are you hoping it would do?,V,Which version of sympy are you using?,V,Could you give an example for all the matrices you have used and the expected result? @ArrinasW,,Could you provide a minimal (failing) example?,V,Can someone guide me where to look for?,,What did you expect this example to do?,V,What should be the simplification according to you?,V
qbittorrent_qBittorrent_issues_1453,https://github.com/qbittorrent/qBittorrent/issues/1453,Bug report: qBittorrent freeze when changing 'maximum number of connections per torrent'. Here's the backtrace: qBittorrent version: v3.1.8 stack trace: **\* glibc detected **\* qbittorrent: malloc(): memory corruption (fast): 0x00007f82c409ad40 ***,"Does it happen everytime or was it a one time crash? Unfortunately, that backtrace isn't helpful.",,Can you please provide more information? - Is the crash reproducible? - What were you doing when it crashed? etc.,V,"Can you post your ""Connection"" settings? (leaving out sensitive data) Also what version of libtorrent do you use? (discover it from your package manager)",,What did you input in that field? Is it reproducible?,V,"What do you mean exactly? Do you see the same torrent going into ""rechecking"" status after it has finished? Can you describe in more detail what you observe?",V,How are you trying to build? Did you do? $ tar xzf qbittorrent-3.0.9.tar.gz $ cd qbittorrent-3.0.9 $ ./configure $ make,V,How long after the download finished?,V,How can user manually edit obfuscated file?,,"What OS specifically? Can you narrow it down to any one particular task? and if so, what is different about this task from when it was loaded.",V,Could you explain detailed steps to replicate the issue?,V
thoughtbot_factory_bot_rails_issues_215,https://github.com/thoughtbot/factory_bot_rails/issues/215,"It worked just fine until today. This error came out nowhere, because I did't do anything about it at all. And I didn't call `blank?` method in my whole project. So what's happening. Thank you very much.",Could you provide the backtrace from the exception in hopes that it leads to further clues?,,Can you give me an example of how you use Faker?,V,Why do you try instead of attribute name pass name of factory which builds Hash? I can't imagine use case for this.,,Do you know if this still happens without the pre-install hook? ( Just narrowing it down ),V,How did you configured your datasource?,,Can you share your Podfile.lock?,,Did you find the reason?,,Doing ENTER - /stuck - ENTER during the loading screen?,,Why not set border width to 0 and add padding? (Or did you mean translucent?),,What are you trying to do?,
refinery_refinerycms_issues_2613,https://github.com/refinery/refinerycms/issues/2613,"Fresh installation, same as https://github.com/refinery/refinerycms/issues/2192",Do you uncomment this line in your extension model ? https://github.com/refinery/refinerycms/blob/30a0b74daf2870bd3693e1dd951c4d6a001e3cb1/core/lib/generators/refinery/engine/templates/app/models/refinery/namespace/singular_name.rb.erb#L31-L33,,How do you feel about writing a patch for this? :-),,can you tell me which browser and version you're using? thanks,,Can you say what you ran to get this please?,,Do you mean through the user interface?,,Which rake task? What were you doing when this happened? What did you expect to happen? Any other customisations? Thanks,,What were you referencing it for?,V,What version of globalize do you have in your Gemfile.lock?,V,"How come the app generator is using the repository source? Good to know that it breaks though, thanks!",,How could we store the key and supply it to the JS?,V
appcelerator-modules_ti.map_issues_143,https://github.com/appcelerator-modules/ti.map/issues/143,In newest Android Version I see after annotation clicking navi elements from Google. How can I supress?,What about the server side is it deprecated? if yes what shall we use instead? (I'm not a backend dev),,Could you provide more info on what modules you are using and more crash logs?,,Which version are you using?,,"Could you provide your whole project (not only code, because I'm not familiar with Angular) ? Create a repository on Github (or others), and tell me it.",,What file manager do you use to select the file?,,Could you show me your code? Also is there any error message in xcode error log?,,"Why did you close this? If you found a solution, please share.",,How is this different from #12568?,,Could you add code and a screenshot to illustrate this issue?,V,Do you have a specific issue?,V
cdnjs_cdnjs_issues_10643,https://github.com/cdnjs/cdnjs/issues/10643,js file now returns a mime/type of image/png. Same for https://cdnjs.cloudflare.com/ajax/libs/angular.js/1.3.15/angular.js,What are the files should be hosted on the cdn?,V,Does it cause any problem?,V,Could you make a request again when the library has more popularity? Thanks for your request. :-),,Would it be https://github.com/lorno-leonard/tiny_mce_wiris ?,,Do you know how it fits in?,,Could you make a request again when the library has more popularity? Thanks for your request. :-),,Could you make a request again when the library has more popularity? Thanks for your request. :-),,Could you make a request again when the library has more popularity? Thanks for your request. :-),,What is this for?,,Which feature of auto-update you want to have @AliMD ? We have auto-update mechanism for a long time.,
jsplumb_jsplumb_issues_563,https://github.com/jsplumb/jsplumb/issues/563,I have a strange issue with Windows and Chrome book on Chrome browser: ![image](https://cloud.githubusercontent.com/assets/4402620/18896156/92b61918-84dc-11e6-9aaa-1be0af18119b.png) I don't have this problem on mac with the same Chrome version: ![image](https://cloud.githubusercontent.com/assets/4402620/18896179/c85a9b0c-84dc-11e6-9be0-e61f2ed69681.png) It seems that the SVG element width and height are too small for the child path.,What version are you using?,V,do you take in account default limit of simultaneous persistent connections per server/proxy in browser?,V,can you provide any more information? can you show the outline of the SVG element?,V,What happens when you press reauth button in the options page?,,What is device and protocol?,,Could you try to replicate the issue in a clean JSFiddle?,V,Can you please some fiddle that represent what you re doing?,V,Can you recreate this in a codepen or something? It's pretty hard to debug without CSS,V,Could you please paste the full code of the SVG file?,V,"Why do you need both charts to be exactly the same width? Also, you're not using any line charts.",V
yiisoft_yii2_issues_17560,https://github.com/yiisoft/yii2/issues/17560,now only string|array|\Closure,How exactly don't work?,V,What version of Yii is that?,V,what is sourceLanguage u have? also zh?,,Do you see errors in debug console? May be more likely a bug in firefox or bootstrap than yii.,V,Could you please provide complete error call stack? How did you configure your application?,V,What's your use case?,V,"Do you mean that when checking ""primary check-all checkbox"" individual ones aren't checked? Do you have an example of such page?",,How to reproduce it?,V,What do you expect and what happens indeed?,V,Can you help reproducing it using simple asset bundles and basic app?,V
clMathLibraries_clFFT_issues_51,https://github.com/clMathLibraries/clFFT/issues/51,Is there any example / can some examples be provided for computing 2D and 3D FFT?,Does it work in Chrome on your machine?,,canvas or WebGL or WebGL2?,,Do you have gm_bass installed? At the moment it is broken and conflicts with GMod's BASS channels.,,Maybe you can describe the case more precisely? (I assume you may want to change scenes in such way).,V,Does that answer your question?,,How exactly did you create that texture? Did you resize it somehow?,,Do you have a depth map? How is this question related to MVE?,,Can you make him the assignee ?,,What environment are you planning to render codes in? I have general documentation of the last released api in the readme on http://github.com/soldair/node-qrcode,,What about single antialias? Dont forget there's performance hit with preserveDrawingBuffer. Do not enable it on other devices/browsers ;),
pocoproject_poco_issues_1382,https://github.com/pocoproject/poco/issues/1382,"So, I just included the Poco::Data::BLOB.h in my source.cpp and had the compilation problem. ![image](https://cloud.githubusercontent.com/assets/4731371/18172868/f0630408-706f-11e6-97f3-855e60bd423c.png)",Do you remember how you launched Atom when it failed?,,Can you upload [1] the core dump to our S3 bucket for analysis? [1] https://github.com/scylladb/scylla/wiki/How-to-report-a-Scylla-problem#send-the-core-dump,,Should you be logging whispers at all? I think there is an ethics concern there,,which version of VS? builds fine with VS2015,,What error is reported by compiler?,,What distro? I can build with gcc on Ubuntu without any issue.,V,Did it work before? Have you changed the axis mode to datetime? Does the datebar example (under the help menu) work?,,What provider is your connection string using? Are u wrapping the connection in onconnectionopened?,,Where did you follow that link from?,,Which version/branch of Poco are you cloning?,V
mooz_js2-mode_issues_136,https://github.com/mooz/js2-mode/issues/136,"Is there any work being done to add ES6 `${""string interpolation""}` to js2?",What kind of features would you want to use from ES6? Are you talking about the API or the internals?,,"Did you pass --with-intl=small-icu or --with-intl=full-icu to configure? Without it, you get a i18n-disabled build where String#normalize() is an identity function. The binaries from iojs.org have i18n disabled (for now.)",,Why not just use [template](http://underscorejs.org/#template) from underscore.js? Also see this https://github.com/epeli/underscore.string/pull/147,,"How do you propose test it within this table? I think, only manually check.",,What version you are using?,,"Do you know if this is implemented in the Mozilla codebase? Is [this](https://bugzilla.mozilla.org/show_bug.cgi?id=688857) the bug? If so, then I'd rather wait until their implementation.",V,What _exactly_ is the problem you're seeing here?,,"Can you give the actual example? There is no shell being invoked, so there's definitely no shell interpreting backslashes...",V,What would be the advantage of doing so?,,Do you know of any other ES6 feature which ace highlights poorly now?,
aws_aws-sdk-java_issues_358,https://github.com/aws/aws-sdk-java/issues/358,Pushing with JDK 7 or 8 fails: Tested on Mac OS X Mavericks with Oracle JDKs. There is no issue with the old Apple JDK 6. AWS Java SDK version is 1.7.7. Any tips on working around this problem?,Do you have any specific reason for implementing Serializable for S3 Bucket class and all other classes in s3.model package?,V,Could you please post the sample code snippet and the failure log?,V,Why do you ask?,,Can you provide the full exception?,,Can you turn on the wire log so that we can take a look at the HTTP request sent to the service? https://hc.apache.org/httpclient-3.x/logging.html,,"Do you have any suggestions on how we would support both models? I suppose that creating mirror Maven repository for the bundle package is one possibility. Thanks, Wade",V,"Which version of the SDK are you using, for reference? We do have tests to ensure encryption and decryption works across SDKs, so I'd like to reproduce your issue.",V,Which version(s) are you seeing this on?,V,Can you point me to what you are looking at? Thanks!,V,How recently have you tried referencing it? Maven was having issues yesterday due to the S3 outage. https://search.maven.org/#artifactdetails|com.amazonaws|aws-java-sdk-organizations|1.11.98|jar,V
processing_processing_issues_2168,https://github.com/processing/processing/issues/2168,"The program sequence pushMatrix(); fill(#ff00ff); translate(xi0, yi0); scale(M); rect(posX,-posY,a,-b); popMatrix(); fill(0); causes a strange result (fig. 1 below): the color is not set AND the size of rectangle is wrong! By inserting a noStroke() I get the correct image (fig.2): fill(#ff00ff); pushMatrix(); noStroke(); translate(xi0, yi0); scale(M); rect(posX,-posY,a,-b); popMatrix(); fill(0); By that way I can't use the noFill() since the rectangle is not seen! ![bug report 0](https://f.cloud.github.com/assets/5757430/1397086/b6b1c262-3c7e-11e3-801b-da837485b07e.png) ![bug report 1](https://f.cloud.github.com/assets/5757430/1397087/b6b24cf0-3c7e-11e3-9523-fdbefbabfa08.png)",What's wrong with it?,,Could you please send me (sysstat at orange dot fr) your zapp.sar file? Thanks.,,Can you please some fiddle that represent what you re doing?,,Which device are you using? What happens if you run the example app on your device? Does the issue then occur as well (e.g. in LineChartActivity1)?,,How are these sprites being created? Can you push the sprites and styles somewhere?,,"Did ""getXAxis().setGranularity(1)"" exist in 2.2.5 ? I think it can resolve your problem.",V,Do you have _Avoid crossing perimeters_ turned on? Can you try to disable it?,V,What browser are you using?,,What are those variables? What's the size() command? Have you asked for help on the forum?,,Does this happen in https://ace.c9.io/ too? do you have any extensions installed?,
