issue_id,issue_link,post,q1,a1,q2,a2,q3,a3,q4,a4,q5,a5,q6,a6,q7,a7,q8,a8,q9,a9,q10,a10
psf_requests_issues_325,https://github.com/psf/requests/issues/325,"Logging messages in connectionpool.py are set to level warning, and there appears to be no clean (eg. in config/defaults) way to silence them (please correct me if I am wrong about that!). Currently, after importing requests I am doing this: It seems a bit inelegant though. Is there a better way?",Can you show me slightly more about how you invoked requests?,V,"Can you test using YCM's ""unsafe thread pool""? That is referenced in the traceback and sounds highly suspicious.",,Should we agree that this is a documentation problem?,,Can you attach some code to reproduce?,V,Can you confirm your network is set up correctly?,,Does this reproducibly fail for you?,V,What requests version are you using?,,What would requests do?,V,Does that answer your question?,,"Do you mean https://github.com/kennethreitz/requests/blob/b7bd29734022e634634d908e10bbf7a5ac15e76b/requests/models.py#L428 ? If so, no.",
pimcore_pimcore_issues_6229,https://github.com/pimcore/pimcore/issues/6229,"Hello, I wonder how to get a Tag by its name instead... Maybe i missed something but a getByName() is not present... Thanks you",Can you specify the version you're using and wether it's TER or a specific git-branch please?,,which kind of tag ? can you provide the full namespace?,V,Can you paste the relevant parts of the markdown/twig code you used to get that image tag?,V,Do you have access to that repo? If so I'd put the issue there.,,"Which backend do you use for Django, @scosist? Default one, SQLite? Just shooting in the dark, though.",,why? The doc says it should be an array @param Hotspotimage[] $items so you cannot pass a single item,,Can you provide some more details on it? Thanks!,V,Why you would need this?,,Do you have a use case for trying to remove it?,V,Do you mean collapse (hide) the elements of each section?,
gugod_App-perlbrew_issues_341,https://github.com/gugod/App-perlbrew/issues/341,"Any information on what exactly this means? The error is not very informative, and can't find any log files.",Can I see the file that you are trying to minify?,V,can you send me your patch? I might be able to help then :),,Whats your website URL? regards,,how to solve it?,,What type of Operating System do you use?,,Can you tell us what command you were running that generates this error message ? ## Kang-min Liu,V,Do you perhaps have spaces in your path? Someone on CF was reporting similar problems under MacOS.,,"Could you give the SVG file, please?",,Can that file be downloaded properly ?,,Could you please attach it again?,
oyvindkinsey_easyXDM_issues_97,https://github.com/oyvindkinsey/easyXDM/issues/97,"Hi, I'm using easyXDM to pass data between cross-domain iframes using the Rpc request - var remote_obj = new easyXDM.Rpc(...,...) Everything works well for firefox, chrome....The issue i'm facing is only in case of internet explorer. The JS objects/data i pass back in ie from the iframe domain to parent domain are in context with the parent window (the main domain), however the JS objects should be in context with the iframe domain, does this sound like an IE issue and can it be solved? please note the JS objects/data used are same for the both domains. Please help! Thanks, Sameer",Can you post the code you're using to purify?,,What exactly is the Problem in Safari? Which Version?,,Can you post your code?,V,Could you provide an example?,V,What do you mean by 'in context with the parent window' ?,V,Can you post the terraform output (minus the secrets and in a gist) so we can see if there is anything suspect there? Paul,,How are you wiring up your validators into MVC?,,what is the difference between being added and appearing?,V,Can you make a simple jsfiddle please?,V,Can you provide a wireshark trace?,
antirez_redis_issues_6899,https://github.com/antirez/redis/issues/6899,Redis 6.0 offers two great security features: TLS and ACL. The authentication mechanism for users is still password that is shared between client and redis server. This shared password couples client and server and makes it necessary to co-ordinate. Supporting mutual authentication over TLS will eliminate this co-ordination.,Do you try to hanlde http and https on the same port? Its common to have different ports for that (80/443).,V,Do you have an example of catalog with authorisation that does not work in FBReader?,,Which version of OpenSSL are you using? TLS 1.2 is supported.,,Can you try it and send PR?,V,What specifically did you do?,,Why would one user have two user records?,,What will happen if TLS13 is enabled but no TLS13 capable cipher suites are configured?,,Can you tell us more about the cases you're looking to test? It always helps to hear the underlying problems that led you to this proposed solution.,V,Could you tell me the target websocket url and which version of WebSocket4Net do you use?,,Do you think just applying a pattern on the certificate subject DN would be sufficient?,V
SlimeKnights_TinkersConstruct_issues_664,https://github.com/SlimeKnights/TinkersConstruct/issues/664,"There's an odd bug with the crafting station and ""reading"" a chest that is diagonal from it. The crafting station inverts the two ends of a double chest. I can post a screenshot if needed.","Does this always happen, or is it certain recipes? Shift-Click will move as many items as it can into the crafting area, regular click will more one set.",,"Can reproduce this with a normal forge server? Otherwise, report to the spongeforge GitHub.",,Can you post a screenie?,V,What do you mean by station is online?,,Can you see if [these icons](https://github.com/downloads/alexcrichton/hermes/Hermes-1.1.2b.zip) look ok?,,What's that 'station directive'? What cartrid?ge/menu,V,Do you have any other mods installed?,V,Maybe it's intended? Just kinda weird that cult had a victory with the abrupt end.,,Can you try to reduce your mod list a bit and reproduce it? I feel like some mod could be messing with recipe book loading.,,Doesn't happen to be a duplicate of #5468? Would be easier to know if you had included a picture.,
xetorthio_jedis_issues_885,https://github.com/xetorthio/jedis/issues/885,"Getting ""Could not return the resource to the pool"" Exception while calling JedisPool.returnResource() Can i know when it will happen ? JedisPoolConfig poolConfig = new JedisPoolConfig(); poolConfig.setMaxTotal(400); poolConfig.setMaxIdle(400); poolConfig.setTestOnBorrow(true); poolConfig.setLifo(false);","Do you receive an error message? If so, can you please show me the stack trace? Gideon",V,Do you wait a long time between getting the resource from the pool and using it?,V,What is the problem you are trying to solve?,,What version are you running? (LXD CI is running on trusty and does run the LVM tests),,can you perform following command ? show status like '%write%'; and send me the contains. Thanks by advance.,,What problems does it cause ?,,What version of Elasticsearch are you running? And what version of NEST/Elasticsearch.Net?,,Will you be working with the version of RapidJSON that is currently included in the repo?,,Do you destroy the pool when you shutdown the app ?,V,"Can you try the instructions at https://github.com/felixge/node-mysql/issues/824#issuecomment-44153638 and report back, please?",
Pryaxis_TShock_issues_992,https://github.com/Pryaxis/TShock/issues/992,"https://www.youtube.com/watch?v=2LWaLLNwkbM Was recorded on a Tshock server, could reupload with proof of it if required.",What version of ArduPilot are you running? That is also read out-loud from that messages menu on connect.,,How is it meant to function?,V,Can you send me the original file that was generated by SSR?,,"Can you watch it in browser? Youtube tells me it's starting soon, so there is no video.",,What map is that on?,,Does it happens with other videos?,V,Can you be more specific about what's wrong when it's downloading?,V,Can you watch it in browser from the same machine and IP?,,Where (what URL/address) are you trying to load the video?,V,What is the problem you are seeing? Could you please highlight the code that is wrong in your opinion?,
eczarny_spectacle_issues_268,https://github.com/eczarny/spectacle/issues/268,"In the current release (0.8.5) the spectacle icon doesn't respect the dark menubar setting for OS X Yosemite. Downloading the source and building, though, it does.",Could you be more specific? Are there any errors in Console? What happens if it quit and relaunch Spectacle or reboot?,V,"Can you define ""doesn't work""? Our style should never change functionality.",,Does the number part (when it's not red) show up properly on the menubar?,V,"Where can I get and install the ""Dark Theme"" so that I can test with it?",V,Which one is the status bar icon? Icon on the top-right does contain the unread counter. Give me a screenshot please.,V,"what do you mean by respect ? Do you mean, it looks ugly when the dark theme for OSX Yosemite is enabled ?",,Can you check again?,V,Do you mean that pressing [Alt] doesn't activate the first main menu item? I'm using some windows apps with that behaviour.,V,Might you have added an exclusion rule accidentally? You can check (and remove) your exclusion rules on the options page.,,How are you setting the home page to show child collections?,
cockpit-project_cockpit_issues_5347,https://github.com/cockpit-project/cockpit/issues/5347,Upgraded kubernetes to 1.4 and cockpit no longer is showing the logs of the containers. The api is showing logs just fine so api is working for kubernetes. https://root:changeme@localhost/api/v1/namespaces/kube-system/pods/kube-proxy-node3/log?follow=1&container=kube-proxy,Can you look there?,,Can you post your docker file and your deployment ?,V,Do you have more information on that topic?,,did you follow instructions to set up the database and docker network? please list all the steps you took,V,Can you post how to repro?,,Does your log files show up in journald?,,Can you provide steps for reproducing the problem @shaheemirza ?,V,Can you try to update to 0.8.3?,,What version of eslint are you using?,,What version of cockpit are you running?,V
angular-ui_ui-router_issues_1124,https://github.com/angular-ui/ui-router/issues/1124,"Hi, Anyone has an idea why I can't use the resolved data in the controller of the parent? Injecting 'tasks' in MasterController gives me an 'Unknown Provider'-error. I have no problems accessing them in any of the child states. My states:",What is it you are trying to accomplish?,,How are you going to the parent state? What does your config look like?,,How are you going to inject them into the controller if you don't know the names?,V,can you give a plnkr example?,V,Can you post a plnkr example please?,V,"What's in ""Controllers.Login""? And which view does this error occur in, because it looks like whatever is going on, there's a ""params"" property not being set, or failed to set.",V,Where you able to find a workaround for this?,,Could you post a plunkr that demonstrates the issue?,V,While were at it can we update to Windows 10 as well? :),,Can you post a plunkr demoing the issue?,V
reduxframework_redux-framework_issues_2549,https://github.com/reduxframework/redux-framework/issues/2549,http://support.redux.io/?id=uk0W7LvQ%2BwR19KSMM%2BFxpj%2BFDPahZGaGUcmBC0sg2p4CSXFopk4AT5CBt6irGV3TmabEfI18SlonG%2B14%2BFL4eQ%3D%3D Translated text works fine in all other part of plugin except setting page using Redux. How to make setting page using Redux can use other languages? Please don't just mark resolved without resolve anything.,Did you look at the theme info page on sample config?,V,"Could you open a new issue window, please? This time, read the text provided, and reply with the information we requested. Thanks.",,Did you solve it?,,Did you not create the wp salt and do a normal wp install? That should be in everyone's config file. Part of wp security.,,What are you trying to change? You could just help by translating Redux and then this will all be bypassed: https://www.transifex.com/projects/p/redux-framework/,V,Can you do some of your own debugging? We're knee deep in our own themes here. ;),,Can you gist your sample file?,,"Did you search our issues tracker? It's been asked and answered a handful of times. I think options have to load first before any textdomain calls, I think.",V,How many settings are we talking about? 10? 20? Let me know that and I'll have some code for you tomorrow.,,Can you give me more details?,V
OSGeo_gdal_issues_1932,https://github.com/OSGeo/gdal/issues/1932,"I have a problem with the GeoPdf reading. I am working in C#, and installed GDAL 2.4.2 as a nuget package. I try to import a georeferenced PDF into PostGIS. The problem is related to texts (see picture) ![Unavngivet](https://user-images.githubusercontent.com/32637352/66809655-10bf0900-ef2e-11e9-8928-2252e64cc0da.png) It looks like doughnuts are handle wrong. The text we look is really 136933 '6' and '9' has interior parts when drawn as polygons. Please help. Any hint or assistance will be greatly appreciated. I connect to PDF like this: **var dsInput = Ogr.Open(txtPdf.Text, 0);**","Do you mind sending me sample PDFs with the problems above, so I can check if they've been resolved in my test instance?",V,Can you still reproduce? How exactly? Can you still reproduce?,V,Did you build Mapnik from source or apt-get on both machines ? What cairo (used to render PDFs) versions do you have on CentOS and Ubuntu ?,V,Can you provide more details?,V,How did you discover this ?,,How did you generate this PNG file ? With gdal_translate ? Please attach a PDF file that reproduces the issue,V,"Can you provide a full HTML example? Also, which version of dompdf are you using?",,Does it still happen when you use the default font family? Can I also ask what operating system you're on?,,What version are you using?,V,Does this mean reveal.js doesn't work to print to PDF on Mac OSX? I too am receiving only the first page.,
muan_emoji_issues_159,https://github.com/muan/emoji/issues/159,See the screenshots. :sob: ![image](https://cloud.githubusercontent.com/assets/2864371/12701341/69038108-c80f-11e5-925b-19b51d7bb999.png) ![image](https://cloud.githubusercontent.com/assets/2864371/12701342/6ca1dd64-c80f-11e5-8dfd-84c08298adc0.png),What version are you using?,V,Did it work before? Have you changed the axis mode to datetime? Does the datebar example (under the help menu) work?,,"Can we close this, @joellebel?",,Do you remember how you launched Atom when it failed?,,Can you view the new unicode emojis on your OS?,V,Do you find the same issue?,,What is the issue you have and what do you mean with the images?,V,Could you set up an HTML page that makes it easy to get the problem to occur (and include instructions on what to do to make it happen)?,,Do you have a site to show me as an example?,V,Maybe you could use the free software from screen-cast-o-matic to record your key strokes so i can duplicate them exactly?,
dotnet_aspnetcore_issues_1780,https://github.com/dotnet/aspnetcore/issues/1780,"[See this unanwsered StackOverflow post.](http://stackoverflow.com/questions/32240365/show-dependencies-manager-in-solution-explorer-for-vs2015) Is it even possible to enable/show the dependencies node in the Solution Explorer when creating an empty MVC 5 project in VS2015? I have to note that in [this MSDN](https://msdn.microsoft.com/en-us/magazine/mt573714.aspx) article [Adam Tuliper](https://msdn.microsoft.com/en-us/magazine/mt149362?author=adam+tuliper) is showing us the Dependencies node in [Figure 8](https://i-msdn.sec.s-msft.com/dynimg/IC831374.png), stating: It is unclear that if this is a netcore feature only, or also possible for legacy projects.",Why is this useful? Doesn't that mean that the server's reply will go to another IP?,V,"What is ""API jnafilechooser""? Please give a concrete reference in the code base. For general help questions please use jna-user mailing list and don't abuse the issue tracker.",,Could you provide more information?,V,Why would we consider that a reason to _add_ it?,V,"However, may I ask if you have tried to run the project and run the tests without having the VS 2013 redistributable? Regards, Cesar",,Why do you think zsh configuration should work in bash?,,what version of fody?,,How are they currently being handled? They break the parse tree?,,Did you include your bower.json in your project? Is packages.json there? Ah I see it is in stackoverflow image. Will try shortly at home.,V,why is mircosoft still doing xml? i will check my schedule and try to add it into one of the next releases.,
mattiasw_ExifReader_issues_92,https://github.com/mattiasw/ExifReader/issues/92,**Suggestion:** IPTC and XMP Support for TIFF images. It seems EXIF only is supported with TIFF images.,"What happens if you try to modprobe them? I haven't used docker, I usually go LXC or network namespaces and it works flawlessly in that environment.",,Does anybody else know?,,Do you have one or a couple of example images that contain IPTC and XMP?,V,Why not? UIL supports all image formats which Android supports. Do you have problems with them?,,What problem are you trying to solve/what are you trying to do?,,Can you share/mail me an image with this issue?,,What's the optimization recommendation exactly? Have you looked at easy-thumbnail's post-processor functionality?,,Did you install tifffile using conda?,,"maybe @ofTheo or @danomatika can chime in: it looks like 0071 dropped support for highgui, and now ofxFern doesn't compile?",,can you upload a sample image please?,V
noble_bleno_issues_310,https://github.com/noble/bleno/issues/310,"I think I'm asking the right question, but is there a UART implementation equivalent to https://github.com/sandeepmistry/arduino-BLEPeripheral/tree/master/examples/serial in bleno? Would love to see this in the examples.",What is required to support the other serial interfaces? Do you want Marlin to be able to use them for serial printing?,,does it work with the version of the library that's int he examples repo?,V,"Should there be a single component, or multiple? What inputs and outputs should they have?",,Do you try to hanlde http and https on the same port? Its common to have different ports for that (80/443).,,Where did you find this link?,,How do you think this would be beneficial to the community? @jacobrosenthal any thoughts on this.,V,Why do you want to do that?,V,"What does is do, or not do, that you would expect? It seems to compile fine.",,Do you have some other (random) resets? Is your ESP properly powered? Do all the examples from the [documentation](https://nodemcu.readthedocs.io/en/dev/lua-modules/ds18b20/) work fine for you?,,Can you post your connection string (before and after)?,
PEXPlugins_PermissionsEx_issues_626,https://github.com/PEXPlugins/PermissionsEx/issues/626,Like The Title Says ChatManager isn't Working. Can someone tell me why?,"Why are you asking in railcraft? the mod thats erroring is clearly [this](http://www.minecraftforum.net/forums/mapping-and-modding/minecraft-mods/2157350-1-7-2-1-7-10-v1-0-2-myths-and-monsters-mod-check) mod, dont spam random mods that have nothing to do with the error",,Should that be on any browser or only on mobile? I'm still learning about PWAs,,Can anyone else verify? @joe-crick are you on a mac? Which page are you specifically on? http://v3.canjs.com/doc/guides/atm.html works for me.,,Do you want to take a stab at providing a clearer error message in this case?,V,Can you submit a debug log?,V,"Can you provide more info about your OS, Firefox and web page where this can be reproduced?",V,"Can you please print your ""_room"" variable in console and attach log here? Update: Navigate your android issues here: https://github.com/QuickBlox/quickblox-android-sdk/issues",,Do you ge any errors on startup?,V,"What other solution do you expect to receive, except using a more recent ejabberd version? BTW; nowadays the equivalent command is export2sql.",,Can you provide debug information?,V
composer_composer_issues_5929,https://github.com/composer/composer/issues/5929,![image](https://cloud.githubusercontent.com/assets/11800036/20828438/9a2f92ec-b89d-11e6-8dae-0daa306803ea.png),How are you running composer? Did you download the phar from our site?,V,What use case and advantages do you see?,,Do you really get this every time you try and use composer?,V,What kind of fatal error do you get?,,What IP do you get when you ping packagist?,,How is it a problem ?,,Do you use a COMPOSER env var to define the composer path?,V,What do you expect from us?,V,Could you give more details and ideally a way to reproduce it?,V,Don't use Norton Anti-Virus then?,
coderholic_pyradio_issues_2,https://github.com/coderholic/pyradio/issues/2,Think the -playlist argument doesnt work with shoutcast.com type of links,What would the URL point to?,V,Can you give some information about the error message?,,Can you provide more specifics; perhaps an example document? I don't actually understand what scenario you're trying to describe.,V,"Which is your OS? Is the ""cache"" folder writable?",,What is your issue with Turbolinks ? Just make sure you apply Chosen on the new content loaded by turbolinks,,Would you like to open a PR?,,Can you supply an example code for your use case? Closing for now.,V,Could you provide more details about your environment and steps to reproduce the error?,V,Can you show me some examples of the shoutcast lists?,V,Did you craft this by hand or did some action in our UI give you this URL?,
ruby-gnome_ruby-gnome_issues_538,https://github.com/ruby-gnome/ruby-gnome/issues/538,"Can't create a gtk window : d:\usr\Ruby\Ruby200\lib\ruby\gems\2.0.0\gems\gtk3-3.0.0-x86-mingw32\sample\gtk-demo>ruby main.rb d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/loader.rb:224:in `initialize': flag value must be one of nil, Fixnum, String, Symbol, #<Class:0x3aeaf20> or Array of them: <1073741824>(GdkModifierType) (ArgumentError) from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/loader.rb:224:in`new' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/loader.rb:224:in `define_class' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/loader.rb:224:in`load_flags_info' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/loader.rb:61:in `load_info' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/loader.rb:40:in`block in load' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/repository.rb:27:in `block (2 levels) in each' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/repository.rb:26:in`times' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/repository.rb:26:in `block in each' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/repository.rb:25:in`each' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/repository.rb:25:in `each' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gobject-introspection-3.0.0-x86-mingw32/lib/gobject-introspection/loader.rb:39:in`load' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gdk3-3.0.0-x86-mingw32/lib/gdk3.rb:55:in `init' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gtk3-3.0.0-x86-mingw32/lib/gtk3.rb:67:in`init' from d:/usr/ruby/Ruby200/lib/ruby/gems/2.0.0/gems/gtk3-3.0.0-x86-mingw32/lib/gtk3.rb:43:in `const_missing' from main.rb:14:in`module:Demo' from main.rb:13:in `<main>'",Does this happen consistently or was it only once? Mitchell,V,Could you try updating to RubyCritic's new version 1.0.1? Thanks!,V,Could you try putting double quotes around your password or username?,,Can you upload a sample application on Github that reproduces the issue? Thanks.,V,Can you try this though and verify it starts without issues?,,Could you try it?,,Did you update the gem hashie? I just had the error with omniauth-twitter and I figured that hashie 3.5.2 breaks things (3.5.1 works). https://github.com/intridea/hashie/issues/407,,Could you open an issue there? Thanks,,Could you send me a reproducible piece of code? Then I can make the patch and ship it.,V,Can you share your transaction.rb file? (Remove any sensative data/columns),
openscad_openscad_issues_1563,https://github.com/openscad/openscad/issues/1563,Don't store large binary files in git repo. Every time you make a commit every file in your repo is copyed. That's why it is 184 MiB now. Use Github Releases to store downloads and use [git-lfs](https://git-lfs.github.com/) to store large files and blobs.,Do you have any test case?,,Can you point to anything specific? I'm not aware of any releases stored in the repo.,V,"Did you trigger ""Compile & Render"" (F6)?",,What page? Please add some more information about the issue you have.,V,"Which Version of OpenSCAD is it? Which distribution is it? Can you please post the details from ""Help->Library Info""?",,Maybe a caching issue when working with multiple tabs?,,What does your about/library-info/detailed say?,,Would this be a function that can be called from within the model file?,,Do you have a concrete example?,,What version are you using?,
CocoaPods_CocoaPods_issues_3363,https://github.com/CocoaPods/CocoaPods/issues/3363,"### Command ### Report - What did you do? pod install before attempting to build a project (Signal-iOS in this case.) I tried it twice with the same result, even after gem update and pod update. - What did you expect to happen? - What happened instead? ### Stack ### Plugins ### Podfile ### Error",Can you share your Podfile.lock?,V,Could you possibly share your Podfile.lock?,V,Do you know if this still happens without the pre-install hook? ( Just narrowing it down ),V,"Do you have a tvOS target in your Xcode project, perchance?",,Maybe update to 1.3.1 of CocoaPods which updates to a later version of Xcodeproj? Also this does not seem to be a cocoapods library issue in my opinion.,,Could you give that a try?,,does anyone know about this? nothing changed in podfile. after 'pod install' this error occur,V,Can you please attach the user project? This is potentially a malformed user project.,,Can you try it on 1.2.1?,,Whats the output of pod repo list and the contents of your podfile?,V
NodeOS_NodeOS_issues_429,https://github.com/NodeOS/NodeOS/issues/429,It's written in Rust. It might be the future.,"How can you create a file? Or run JS code in console? At its current status, the best way is to add your module name to the packages.txt file.",,"Why would you need gcc on NodeOS? There is a [clang port](https://github.com/kripken/clangor) and [llvm.js](https://github.com/kripken/llvm.js), but what would gcc do?",V,did you found any issue ??,,Can you explain your idea in more detail?,V,Do you have a link to them ? This would be needed to add the necessary features.,,What degree of embedding are you referring to?,,Could you provide a minimal app or steps to reproduce the issue? It's currently a little hard to go off with just the logs.,,Could you be a little more specific on what you mean by this? What are you trying to do?,V,Can you give more details? I can't do anything at all about this report without a reproduction.,V,What speed in mbit does it display when using a normal wired network connection to download an image?,
facebook_codemod_issues_5,https://github.com/facebook/codemod/issues/5,"line_transformation = lambda line: None if regex.search(line) else line It's pointing to the ""f"" of ""if"". Any idea how to get this work?",Which browser are you testing on? Sliding downwards in the demo works just fine for me on Chrome.,,"Do you mean the x,y value you set on an entry or do you mean the actual position in the displayed graph?",,what version of nano are you on?,,Do you still get the error? Also #232 may be relevant.,,Which version of python you are using?,V,Can you supply the original javascript as well?,,What version of python are you using? Can you post the whole stacktrace?,V,Did you create the 'Groceries' board for oscar? It would be better if the installer just created a board if missing.,,Could you try restarting https://travis-ci.org/msgqe/travisci/jobs/224883913 to recalibrate the problem?,,"What OS? On startup this is, right?",V
memcached_memcached_issues_543,https://github.com/memcached/memcached/issues/543,"Are there any plans of supporting different eviction policies, for example least frequently used?",Can I have a look at the code?,,"what hot key u suggest then? or I just remove that hot key? what about ""C-c l""?",,"Do you need an early release ? Even if this is not an ""official"" release, this version can be used in an pom.xml.",,Why wouldn't it work with material elements? Maybe I'm missing something.,,What did you have in mind?,,What's your use case / workload?,V,Do you want to contribute? :),V,What do the JSON version of the logs look like? You should be able to use lnav to process the JSON form until native support is added.,,"What exactly do you want to drag and drop in the the options, could you give me an example?",,Why does your program care?,
FluentValidation_FluentValidation_issues_737,https://github.com/FluentValidation/FluentValidation/issues/737,I am using the laterst stable v7.5.2 and the example for ruleset no longer works https://github.com/JeremySkinner/FluentValidation/wiki/b.-Creating-a-Validator#rulesets Can someone please advise if this functionality is deprecated? if so how can the old way can be achieved?,What is the case here ?,V,"What do you mean ""Synchronize between banks""? Seems like your question has more to do with the programming rather than sequelize itself.",,Could you please provide some more detail?,V,What's your issue exactly?,V,"what do you want to archive? What does ""multiple hosts"" mean? What you are refering to?",,"How are you instantiating your validator? As the error message says, the service provider is only available when validators have been automatically instantiated as part of MVC's automatic validation.",,Why would we backport this to 3.2? 3.3 is stable now.,,What's the problem that you're seeing?,V,Will you open a separate issue for it?,,"What would this do? Validate that the string is a valid timezone (such as ""UTC"", ""Europe/Amsterdam"" etc.)?",
bitcoin-wallet_bitcoin-wallet_issues_299,https://github.com/bitcoin-wallet/bitcoin-wallet/issues/299,See https://twitter.com/petertoddbtc/status/695506625419833344,"Why, has it happened to you? You can recover the replaced wallet if you've got a backup of it.",V,Can you send the crash report that is offered to be sent by the app on next startup? Also can you provide details about the transaction you created?,V,What's the currency symbol (three letters) for litas?,,Can you say when and with what version of the app did you create the wallet?,V,Where and in what app do you click? Maybe provide screenshots if it's hard to describe.,,What's the transaction hash/id? Can you send logs and/or a wallet dump?,V,How do you mean it's missing? In what language?,,Can the Web Browser on the phone connect to web sites? What country are you located in?,,Can you send me an issue report through the app so I can see your specs?,V,Do you already have a release of some sort?,
georchestra_georchestra_issues_1787,https://github.com/georchestra/georchestra/issues/1787,"With the docker installation (latest docker image) and the use of default login/password (""testadmin""), the admin console of GN isn't completely available. Only the metadata tab of this admin is shown: ![capture1](https://user-images.githubusercontent.com/576292/31165892-072990a6-a8ed-11e7-93ab-945773c9636c.JPG) No specific error in the console or in the docker log. The ldapadmin interface is availble and references the ""testadmin"" profile ![capture2](https://user-images.githubusercontent.com/576292/31166716-eccf0eea-a8ef-11e7-9af7-79aecd452df8.JPG) Thanks",Which docker version are you running? I've gone through steps similar to this and had rmi properly remove all the tags as you might expect.,V,Could you give one (or better : 2) permalink in order to reproduce on both platforms ?,,How is this a bug? Please provide details to confirm the bug.,V,Can you include a link to the WPS addon builder source and eventually demo ? Thanks,,Did you build with -DskipTests=true or -Dmaven.test.skip=true ?,,"What your messages do not show, is how you applied the plugin an a route or service? as shown here: https://docs.konghq.com/1.2.x/getting-started/enabling-plugins/",,What OS are you using? Is there any useful info in Chrome console log?,V,Do you have something unusual in there? In your C:\Users\Jason.gitconfig I mean. Thanks in advance for providing the info!,,Can you provide some more info on the used resources (dummy out the sensitive stuff) and some debug logging?,V,What is the XML output of the following webservice ? http://yourgeorchestra/geonetwork/srv/eng/xml.info?type=me,V
RcppCore_RcppArmadillo_issues_287,https://github.com/RcppCore/RcppArmadillo/issues/287,"Currently, `arma::min(X, Y)` is not equal to `arma::min(Y, X)` when `NA` values are present either in X or Y. `arma::max(X, Y)` is not different.",What's the problem in 3.13.1?,,Can you paste here a full Java class producing the above plot please?,,Can you create a jsfiddle for us to look at?,,What kind of purposes?,,What exactly do you want to achieve?,,What version of JuMP do have installed?,,Can you provide a specific example?,v,Does Conrad document these to be robust to NA? Don't extrapolate from R....,v,What do you mean by 'control the number of ticks created'?,V,How do these errors manifest themselves?,
timdream_wordcloud2.js_issues_97,https://github.com/timdream/wordcloud2.js/issues/97,"hi @all, can some one tell me why i always get a blurry font out? ![image](https://cloud.githubusercontent.com/assets/28607690/26276652/937c27a4-3d7b-11e7-8db2-acab795b55aa.png) in html : canvas id=""word_cloud"" class=""word_cloud"" height=""190"" width=""380""></canvas in js: var options = { list : cloud, rotateRatio: 0, gridSize: 5, }; WordCloud.minFontSize = ""15px""; WordCloud(document.getElementById('word_cloud'), options); thx",What is your distribution?,,What version are you using?,V,can you reproduce in a fiddle please? looks like retina problem.,V,What do you mean by animations? There isn't any animations built-in..,,What's the browser you are using?,V,What's the actual CSS size of your canvas and device pixel ratio? The height and width only set the pixel size of the canvas.,V,"Do you have an url where this issue can be seen? If not, please create a jsfiddle",,Do any errors appear in the console when this happens? This feels like a browser issue in some way.,,Could you please send us the Word document you're copying from? Thanks.,,Does this repro with any CSS file? Or just particular ones?,V
drawpile_Drawpile_issues_574,https://github.com/drawpile/Drawpile/issues/574,"So a few days before the new 2.0.8 update, I could connect to the drawpile servers just fine. Servers and website. After the update, I can't connect whatsoever. I can't even go onto the website or look at any available servers to join. I' totally disconnected from the servers. Any help please? Thank you!",What sort of error message do you see?,V,Can you give me examples of what servers you were trying? /server irc.freenode.net works for me.,,Why does the Twitter API still exist?,,Do you feel that the hosting password works better for your use case?,,Can you send me a [gist](https://gist.github.com/) of your _config file? it's possible an error in your config file can cause no error in the console. see https://github.com/prose/prose/issues/579,,Can you clarify it? Giving examples if possible?,,What exactly did you try? I'm not setup to test any code with this library currently.,,What did you have in mind?,,Did you try this approach (adapting to IMAP protocol)? tls-simpleclient does not have support for STARTTLS. You can only connect to IMAPS port 993.,,What kind of error message are you seeing?,V
